,pat,entity A,entity B,apis
0,resize (.*) in (.*),['components'],"['java', 'swing']","['javax.swing.Box.createHorizontalBox', 'javax.swing.Box.createVerticalBox', 'javax.swing.SwingUtilities.invokeAndWait']"
1,resize (.*) in (.*),"['image', 'iconimage']",['jlabel'],['javax.swing.JOptionPane.showMessageDialog']
2,resize (.*) in (.*),['jcomponents'],['gridlayout'],"['javax.swing.SwingUtilities.invokeLater', 'java.lang.System.exit']"
3,resize (.*) in (.*),['jpanel'],"['java', 'swing']",['javax.swing.SwingUtilities.getRoot']
4,resize (.*) in (.*),"['the', 'window']",['swing'],['java.awt.Toolkit.getDefaultToolkit']
5,resize (.*) in (.*),['jpanel'],['jframe'],['javax.swing.SwingUtilities.invokeLater']
0,query (.*) for (.*),"['adjusting', 'dates']",['timezone'],['java.util.Arrays.asList']
0,calculate (.*) for (.*),['initialdelay'],"['scheduledexecutorservice', 'scheduleatfixedrate']",['java.util.Calendar.getInstance']
1,calculate (.*) for (.*),"['cpu', 'cycle']","['java', 'function']","['java.lang.System.nanoTime', 'java.lang.System.currentTimeMillis', 'java.lang.Thread.getId', 'java.lang.management.ManagementFactory.getThreadMXBean']"
2,calculate (.*) for (.*),"['the', 'average']","['each', 'line']","['java.util.Arrays.asList', 'java.util.Arrays.sort']"
0,find (.*) using (.*),['constructor'],"['arrays', 'aslist']",['java.util.Arrays.asList']
1,find (.*) using (.*),"['os', 'name']",['java'],"['java.lang.System.getProperty', 'java.lang.System.getProperties']"
2,find (.*) using (.*),['symbol'],['bigdecimal'],"['java.math.BigDecimal.subtract', 'java.lang.Integer.parseInt']"
3,find (.*) using (.*),"['a', 'class']","['class', 'forname']",['java.lang.Class.forName']
4,find (.*) using (.*),['symbol'],"['drivermanager', 'getconnection']",['java.sql.DriverManager.getConnection']
5,find (.*) using (.*),"['shortest', 'path']","['dijkstra', 'algorithm']",['java.lang.Integer.compare']
6,find (.*) using (.*),"['street', 'road']",['java'],['java.util.regex.Pattern.compile']
7,find (.*) using (.*),"['the', 'data']","['in', 'clause']",['java.util.Arrays.asList']
8,find (.*) using (.*),['synonyms'],"['arabic', 'wordnet']",['java.lang.System.setProperty']
9,find (.*) using (.*),"['an', 'attribute']",['htmldocument'],['java.lang.System.exit']
10,find (.*) using (.*),"['object', 'while']","['comparable', 'class']",['java.lang.Double.compare']
11,find (.*) using (.*),"['a', 'string']",['pattern'],['java.util.regex.Pattern.compile']
12,find (.*) using (.*),"['the', 'deviation']",['java'],['java.lang.Math.pow']
13,find (.*) using (.*),['duplicates'],['hashmap'],['java.util.Arrays.stream']
0,call (.*) using (.*),"['rest', 'url']",['camel'],['java.lang.Thread.sleep']
1,call (.*) using (.*),"['a', 'view']",['callablestatement'],['java.sql.DriverManager.getConnection']
2,call (.*) using (.*),"['python', 'classes']",['processbuilder'],['java.util.Arrays.asList']
3,call (.*) using (.*),['webservice'],['threadpoolexecutor'],['java.util.concurrent.Executors.newFixedThreadPool']
4,call (.*) using (.*),['api'],['tlsv'],['javax.net.ssl.SSLContext.getInstance']
5,call (.*) using (.*),['getattributens'],"['java', 'dom']",['javax.xml.parsers.DocumentBuilderFactory.newInstance']
6,call (.*) using (.*),"['stack', 'when']",['callable'],['java.lang.Thread.dumpStack']
7,call (.*) using (.*),"['java', 'source']",['function'],['java.lang.System.getProperty']
0,change (.*) with (.*),"['the', 'classpath']",[],['java.lang.Thread.currentThread']
1,change (.*) with (.*),"['background', 'color']","['animated', 'transition']",['java.lang.Thread.sleep']
2,change (.*) with (.*),['listener'],"['edittext', 'fields']","['java.lang.Double.valueOf', 'java.lang.Math.round']"
3,change (.*) with (.*),['look'],"['setopaque', 'false']",['javax.swing.SwingUtilities.invokeLater']
4,change (.*) with (.*),['dateformat'],"['java', 'stream']","['java.time.LocalDate.parse', 'java.time.format.DateTimeFormatter.ofPattern']"
5,change (.*) with (.*),['delay'],['button'],"['java.awt.EventQueue.invokeLater', 'javax.swing.UIManager.setLookAndFeel']"
6,change (.*) with (.*),['tooltips'],['nimbus'],"['javax.swing.UIManager.put', 'javax.swing.UIManager.setLookAndFeel']"
7,change (.*) with (.*),"['log', 'level']","['string', 'value']",['java.util.logging.Level.parse']
8,change (.*) with (.*),"['nic', 'settings']","['java', 'code']","['java.nio.file.Paths.get', 'java.lang.Thread.sleep', 'java.lang.Runtime.getRuntime', 'java.nio.file.Files.delete']"
9,change (.*) with (.*),"['refunding', 'machine']","['various', 'loops']","['java.text.NumberFormat.getCurrencyInstance', 'java.lang.System.console', 'java.lang.Double.parseDouble']"
0,search (.*) in (.*),"['a', 'string']","['string', 'array']","['java.util.Arrays.stream', 'java.util.Arrays.asList']"
1,search (.*) in (.*),['resources'],"['inner', 'jar']",['java.lang.ClassLoader.getResources']
2,search (.*) in (.*),['filter'],['jtable'],['java.awt.EventQueue.invokeLater']
3,search (.*) in (.*),['file'],"['a', 'directory']","['java.nio.file.FileSystems.getDefault', 'java.nio.file.Files.walkFileTree', 'java.nio.file.Files.walk']"
4,search (.*) in (.*),"['the', 'word']",['textarea'],['java.lang.Character.isWhitespace']
5,search (.*) in (.*),"['and', 'replace']","['textarea', 'java']",['java.lang.String.replaceAll']
6,search (.*) in (.*),"['for', 'char']",['array'],"['java.util.Arrays.toString', 'javax.swing.JOptionPane.showInputDialog', 'javax.swing.JOptionPane.showMessageDialog']"
7,search (.*) in (.*),['entity'],['lucene'],['java.util.Date.toString']
8,search (.*) in (.*),"['exact', 'string']","['string', 'array']",['java.util.Arrays.asList']
9,search (.*) in (.*),['algorithm'],"['java', 'collection']","['java.util.Collections.sort', 'java.util.Arrays.sort']"
10,search (.*) in (.*),['time'],['hashmap'],['java.lang.System.currentTimeMillis']
11,search (.*) in (.*),"['an', 'element']",['xml'],['javax.xml.stream.XMLInputFactory.newInstance']
0,replace (.*) using (.*),['words'],['regex'],['java.util.regex.Pattern.compile']
1,replace (.*) using (.*),['substring'],['regex'],['java.util.regex.Pattern.compile']
2,replace (.*) using (.*),['string'],"['java', 'regex']",['java.util.regex.Pattern.compile']
3,replace (.*) using (.*),"['string', 'content']",[],['java.util.regex.Pattern.compile']
0,stop (.*) in (.*),['thread'],['android'],['java.lang.Thread.sleep']
1,stop (.*) in (.*),"['jmeter', 'test']","['beanshell', 'preprocessor']",['java.lang.System.exit']
2,stop (.*) in (.*),"['scheduling', 'task']","['spring', 'java']",['java.util.concurrent.Executors.newScheduledThreadPool']
3,stop (.*) in (.*),['typing'],"['a', 'jtextfield']","['java.awt.EventQueue.invokeLater', 'javax.swing.UIManager.setLookAndFeel']"
4,stop (.*) in (.*),"['while', 'browsing']","['selenium', 'webdriver']",['java.lang.Thread.sleep']
5,stop (.*) in (.*),['sikuli'],"['background', 'thread']","['java.lang.Thread.interrupted', 'java.lang.Object.wait', 'java.lang.Thread.interrupt']"
6,stop (.*) in (.*),['it'],"['contextdestroyed', 'method']",['java.lang.Thread.start']
0,convert (.*) with (.*),['date'],['nanoseconds'],['java.time.LocalDateTime.parse']
1,convert (.*) with (.*),['xml'],['jaxb'],['javax.xml.bind.JAXBContext.newInstance']
2,convert (.*) with (.*),"['arraylist', 'loop']","['java', 'foreach']",['java.util.stream.Collectors.toMap']
3,convert (.*) with (.*),"['to', 'map']","['their', 'count']","['java.util.stream.Collectors.collectingAndThen', 'java.util.stream.Collectors.summingInt', 'java.util.stream.Collectors.counting']"
4,convert (.*) with (.*),"['specific', 'algorithm']",['streams'],"['java.util.stream.IntStream.range', 'java.util.Arrays.sort']"
0,pass (.*) into (.*),"['hadoop', 'arguments']","['java', 'code']",['java.lang.System.exit']
1,pass (.*) into (.*),"['a', 'stack']","['a', 'method']",['java.lang.Float.parseFloat']
2,pass (.*) into (.*),"['two', 'arrays']","['one', 'varargs']","['java.lang.System.arraycopy', 'java.util.stream.Stream.concat']"
3,pass (.*) into (.*),"['sorted', 'integers']",['joptionpane'],['java.util.Arrays.toString']
4,pass (.*) into (.*),['function'],"['parent', 'method']",['java.util.function.Function.apply']
5,pass (.*) into (.*),"['each', 'element']","['a', 'method']","['java.util.stream.Stream.map', 'java.util.stream.Stream.flatMap']"
6,pass (.*) into (.*),"['observable', 'string']",['abstractinputstreamcontent'],['java.lang.Math.max']
7,pass (.*) into (.*),['it'],"['intent', 'extras']","['java.lang.Long.valueOf', 'java.lang.String.valueOf']"
8,pass (.*) into (.*),['data'],['textfields'],['java.util.regex.Pattern.compile']
9,pass (.*) into (.*),['file'],['jar'],['java.nio.file.Paths.get']
0,search (.*) using (.*),"['in', 'files']",['java'],['java.util.regex.Pattern.compile']
1,search (.*) using (.*),['result'],"['levenshtein', 'distance']","['java.lang.Character.toString', 'java.lang.Math.min']"
2,search (.*) using (.*),"['text', 'only']",['java'],['java.net.URLEncoder.encode']
3,search (.*) using (.*),"['better', 'performance']",['threads'],"['java.lang.Thread.sleep', 'java.lang.Math.pow', 'java.lang.Runtime.getRuntime', 'java.util.concurrent.Executors.newFixedThreadPool', 'java.util.Collections.synchronizedList']"
4,search (.*) using (.*),['parameters'],['predicates'],"['java.util.Arrays.stream', 'java.util.EnumSet.of']"
5,search (.*) using (.*),"['json', 'array']",['java'],['java.util.Collections.sort']
6,search (.*) using (.*),"['similar', 'images']",['jsp'],['java.lang.Integer.valueOf']
7,search (.*) using (.*),['algorithim'],"['multi', 'cores']","['java.util.concurrent.ForkJoinPool.commonPool', 'java.util.stream.Stream.generate']"
8,search (.*) using (.*),['results'],"['observable', 's']",['java.lang.Thread.sleep']
0,build (.*) from (.*),['xml'],"['java', 'program']",['java.lang.Runtime.getRuntime']
1,build (.*) from (.*),['char'],['string'],['java.util.regex.Pattern.compile']
0,filter (.*) on (.*),['reduction'],"['duplicated', 'entries']",['java.util.function.BinaryOperator.minBy']
1,filter (.*) on (.*),"['by', 'pattern']","['a', 'textfield']",['java.util.regex.Pattern.compile']
2,filter (.*) on (.*),['based'],"['different', 'fields']",['java.util.Arrays.stream']
3,filter (.*) on (.*),"['it', 'based']","['duplicate', 'values']",['java.util.function.Function.identity']
0,move (.*) on (.*),['simultaneously'],['screen'],['java.lang.Thread.sleep']
1,move (.*) on (.*),['object'],"['path', 'circle']",['java.lang.Math.sqrt']
2,move (.*) on (.*),['ball'],['android'],['java.lang.Thread.sleep']
3,move (.*) on (.*),['jlabel'],['jpanel'],"['java.lang.Math.min', 'java.awt.EventQueue.invokeLater', 'javax.swing.UIManager.setLookAndFeel']"
4,move (.*) on (.*),['based'],"['angle', 'given']",['java.lang.Math.atan2']
5,move (.*) on (.*),['image'],"['key', 'presses']",['java.lang.Thread.sleep']
6,move (.*) on (.*),"['duplicates', 'files']","['power', 'loss']","['java.nio.file.Paths.get', 'java.nio.file.Files.delete', 'java.nio.file.Files.move']"
0,repaint (.*) in (.*),"['for', 'jdialog']",['swing'],['javax.swing.SwingUtilities.getWindowAncestor']
1,repaint (.*) in (.*),['scatterplot'],['jfreechart'],['java.awt.EventQueue.invokeLater']
2,repaint (.*) in (.*),"['method', 'calling']","['another', 'class']","['javax.swing.SwingUtilities.invokeLater', 'javax.swing.KeyStroke.getKeyStroke']"
3,repaint (.*) in (.*),['components'],['joptionpane'],"['java.awt.EventQueue.invokeLater', 'javax.swing.JOptionPane.showConfirmDialog', 'javax.swing.SwingUtilities.getWindowAncestor']"
4,repaint (.*) in (.*),['method'],['cycle'],"['java.lang.Math.sin', 'java.lang.Thread.sleep', 'java.lang.Math.cos']"
0,write (.*) in (.*),"['an', 'integer']","['little', 'endian']",['java.nio.ByteBuffer.allocate']
1,write (.*) in (.*),['number'],['jlabel'],['java.lang.String.format']
2,write (.*) in (.*),['log'],['files'],['java.util.logging.LogManager.getLogger']
3,write (.*) in (.*),"['cmyk', 'image']",['pdf'],['javax.imageio.ImageIO.write']
4,write (.*) in (.*),['files'],"['project', 'folder']",['java.lang.System.getenv']
5,write (.*) in (.*),['them'],"['multiples', 'files']","['java.lang.Thread.sleep', 'java.util.Arrays.asList']"
6,write (.*) in (.*),['atomically'],['concurrenthashmap'],['java.util.stream.IntStream.range']
7,write (.*) in (.*),"['generic', 'enum']",['hibernate'],['java.util.Objects.requireNonNull']
8,write (.*) in (.*),"['all', 'info']",['files'],['java.util.logging.Logger.getLogger']
9,write (.*) in (.*),['time'],['mysql'],"['java.lang.Integer.toString', 'java.sql.DriverManager.getConnection', 'java.lang.Class.forName']"
10,write (.*) in (.*),['data'],['file'],"['java.nio.file.FileSystems.getDefault', 'java.nio.file.Files.copy']"
11,write (.*) in (.*),"['some', 'pause']",['method'],['java.awt.Toolkit.getDefaultToolkit']
12,write (.*) in (.*),"['to', 'file']","['java', 'bufferedwriter']","['java.lang.Integer.toHexString', 'java.lang.Character.digit']"
13,write (.*) in (.*),"['below', 'code']",['java'],['java.util.Arrays.asList']
0,return (.*) with (.*),"['epoch', 'time']",['milliseconds'],"['java.time.LocalDateTime.parse', 'java.time.format.DateTimeFormatter.ofPattern']"
1,return (.*) with (.*),['bufferedimage'],['transparency'],['javax.imageio.ImageIO.read']
2,return (.*) with (.*),"['xml', 'element']","['highest', 'value']",['java.lang.Integer.parseInt']
3,return (.*) with (.*),['value'],['java'],['java.lang.Runtime.getRuntime']
4,return (.*) with (.*),['false'],['value'],"['java.util.concurrent.atomic.AtomicReference.compareAndSet', 'java.lang.Integer.valueOf']"
5,return (.*) with (.*),['null'],['pendingintent'],['java.util.Calendar.getInstance']
6,return (.*) with (.*),"['function', 'value']","['optional', 'argument']",['java.util.Optional.get']
7,return (.*) with (.*),['row'],"['maximum', 'value']",['java.util.Arrays.copyOf']
8,return (.*) with (.*),['them'],"['their', 'type']",['java.lang.Class.forName']
0,delete (.*) in (.*),['methods'],"['spring', 'security']",['java.util.regex.Pattern.compile']
1,delete (.*) in (.*),"['all', 'rows']",['jtable'],['java.awt.EventQueue.invokeLater']
2,delete (.*) in (.*),['it'],"['selenium', 'webdriver']",['java.nio.file.Files.deleteIfExists']
3,delete (.*) in (.*),['entities'],['eventlistener'],['java.util.Collections.newSetFromMap']
4,delete (.*) in (.*),['record'],['database'],['java.lang.Integer.parseInt']
5,delete (.*) in (.*),['lines'],"['java', 'swing']",['java.awt.EventQueue.invokeLater']
6,delete (.*) in (.*),['directory'],['windows'],['java.nio.file.Files.delete']
7,delete (.*) in (.*),['update'],"['bulk', 'operation']",['java.util.regex.Pattern.compile']
8,delete (.*) in (.*),"['exactly', 'node']",['jtree'],['javax.swing.JTree.getPathForRow']
9,delete (.*) in (.*),"['duplicate', 'characters']","['a', 'string']",['java.lang.String.valueOf']
10,delete (.*) in (.*),['sms'],['android'],['java.util.Calendar.getInstance']
0,access (.*) of (.*),['safety'],['getters'],['java.util.Collections.unmodifiableList']
1,access (.*) of (.*),"['the', 'methods']",['list'],"['java.util.Arrays.stream', 'java.util.stream.Collectors.groupingBy', 'java.util.stream.IntStream.range']"
2,access (.*) of (.*),"['array', 'value']","['side', 'scope']","['java.util.regex.Pattern.compile', 'java.lang.Boolean.valueOf']"
3,access (.*) of (.*),['enum'],['arrays'],"['java.util.Arrays.stream', 'java.util.Optional.ofNullable']"
4,access (.*) of (.*),"['to', 'attribute']",['class'],['java.lang.Math.abs']
5,access (.*) of (.*),['level'],"['a', 'field']",['java.lang.reflect.Modifier.isProtected']
6,access (.*) of (.*),"['specific', 'parts']","['strings', 'java']","['java.util.regex.Pattern.compile', 'java.lang.Integer.parseInt']"
7,access (.*) of (.*),['method'],"['thread', 'class']",['java.lang.Thread.sleep']
0,print (.*) from (.*),['xml'],['java'],"['java.lang.System.setProperty', 'org.w3c.dom.bootstrap.DOMImplementationRegistry.newInstance', 'javax.xml.parsers.DocumentBuilderFactory.newInstance', 'java.lang.Boolean.valueOf']"
1,print (.*) from (.*),"['each', 'word']","['this', 'sentence']",['java.lang.String.join']
2,print (.*) from (.*),"['the', 'rows']",['database'],"['java.lang.Class.forName', 'java.sql.DriverManager.getConnection']"
3,print (.*) from (.*),"['server', 'file']","['client', 'side']",['java.awt.Desktop.print']
4,print (.*) from (.*),"['specific', 'record']",['hashmap'],"['java.util.Map.get', 'java.util.Map.keySet']"
5,print (.*) from (.*),"['out', 'objects']",['array'],['java.util.Arrays.toString']
6,print (.*) from (.*),"['out', 'text']","['a', 'string']","['java.awt.print.PrinterJob.lookupPrintServices', 'javax.print.PrintServiceLookup.lookupDefaultPrintService']"
7,print (.*) from (.*),"['to', 'jtextarea']","['another', 'class']",['javax.swing.SwingUtilities.invokeLater']
8,print (.*) from (.*),['information'],['sql'],"['java.sql.Statement.executeQuery', 'java.lang.Integer.parseInt', 'java.util.logging.Logger.getLogger', 'javax.swing.JOptionPane.showMessageDialog', 'java.sql.PreparedStatement.executeQuery']"
9,print (.*) from (.*),['output'],"['return', 'methods']",['java.lang.Math.min']
